TID	SDate	TName	SStationID	AStationID	STime	ATime
25600	2019/12/30	G4630               	471	1169	2019/12/30 19:40	2019/12/31 2:52
25601	2019/12/31	G4630               	471	1169	2019/12/31 19:40	2020/1/1 2:52
25602	2020/1/1	G4630               	471	1169	2020/1/1 19:40	2020/1/2 2:52
25603	2020/1/2	G4630               	471	1169	2020/1/2 19:40	2020/1/3 2:52
25604	2020/1/3	G4630               	471	1169	2020/1/3 19:40	2020/1/4 2:52
25605	2020/1/4	G4630               	471	1169	2020/1/4 19:40	2020/1/5 2:52
25606	2020/1/5	G4630               	471	1169	2020/1/5 19:40	2020/1/6 2:52
25607	2020/1/6	G4630               	471	1169	2020/1/6 19:40	2020/1/7 2:52
25608	2020/1/7	G4630               	471	1169	2020/1/7 19:40	2020/1/8 2:52
25609	2020/1/8	G4630               	471	1169	2020/1/8 19:40	2020/1/9 2:52
25610	2020/1/9	G4630               	471	1169	2020/1/9 19:40	2020/1/10 2:52
25611	2020/1/10	G4630               	471	1169	2020/1/10 19:40	2020/1/11 2:52
25612	2020/1/11	G4630               	471	1169	2020/1/11 19:40	2020/1/12 2:52
25613	2020/1/12	G4630               	471	1169	2020/1/12 19:40	2020/1/13 2:52
25614	2020/1/13	G4630               	471	1169	2020/1/13 19:40	2020/1/14 2:52
25615	2020/1/14	G4630               	471	1169	2020/1/14 19:40	2020/1/15 2:52
25616	2020/1/15	G4630               	471	1169	2020/1/15 19:40	2020/1/16 2:52
25617	2020/1/16	G4630               	471	1169	2020/1/16 19:40	2020/1/17 2:52
25618	2020/1/17	G4630               	471	1169	2020/1/17 19:40	2020/1/18 2:52
25619	2020/1/18	G4630               	471	1169	2020/1/18 19:40	2020/1/19 2:52
25620	2020/1/19	G4630               	471	1169	2020/1/19 19:40	2020/1/20 2:52
25621	2020/1/20	G4630               	471	1169	2020/1/20 19:40	2020/1/21 2:52
25622	2020/1/21	G4630               	471	1169	2020/1/21 19:40	2020/1/22 2:52
25623	2020/1/22	G4630               	471	1169	2020/1/22 19:40	2020/1/23 2:52
25624	2020/1/23	G4630               	471	1169	2020/1/23 19:40	2020/1/24 2:52
25625	2020/1/24	G4630               	471	1169	2020/1/24 19:40	2020/1/25 2:52
25626	2020/1/25	G4630               	471	1169	2020/1/25 19:40	2020/1/26 2:52
25627	2020/1/26	G4630               	471	1169	2020/1/26 19:40	2020/1/27 2:52
25628	2020/1/27	G4630               	471	1169	2020/1/27 19:40	2020/1/28 2:52
25629	2020/1/28	G4630               	471	1169	2020/1/28 19:40	2020/1/29 2:52
25630	2020/1/29	G4630               	471	1169	2020/1/29 19:40	2020/1/30 2:52
25631	2020/1/30	G4630               	471	1169	2020/1/30 19:40	2020/1/31 2:52
25632	2020/1/31	G4630               	471	1169	2020/1/31 19:40	2020/2/1 2:52
25633	2020/2/1	G4630               	471	1169	2020/2/1 19:40	2020/2/2 2:52
25634	2020/2/2	G4630               	471	1169	2020/2/2 19:40	2020/2/3 2:52
25635	2020/2/3	G4630               	471	1169	2020/2/3 19:40	2020/2/4 2:52
25636	2020/2/4	G4630               	471	1169	2020/2/4 19:40	2020/2/5 2:52
25637	2020/2/5	G4630               	471	1169	2020/2/5 19:40	2020/2/6 2:52
25638	2020/2/6	G4630               	471	1169	2020/2/6 19:40	2020/2/7 2:52
25639	2020/2/7	G4630               	471	1169	2020/2/7 19:40	2020/2/8 2:52
25640	2020/2/8	G4630               	471	1169	2020/2/8 19:40	2020/2/9 2:52
25641	2020/2/9	G4630               	471	1169	2020/2/9 19:40	2020/2/10 2:52
25642	2020/2/10	G4630               	471	1169	2020/2/10 19:40	2020/2/11 2:52
25643	2020/2/11	G4630               	471	1169	2020/2/11 19:40	2020/2/12 2:52
25644	2020/2/12	G4630               	471	1169	2020/2/12 19:40	2020/2/13 2:52
25645	2020/2/13	G4630               	471	1169	2020/2/13 19:40	2020/2/14 2:52
25646	2020/2/14	G4630               	471	1169	2020/2/14 19:40	2020/2/15 2:52
25647	2020/2/15	G4630               	471	1169	2020/2/15 19:40	2020/2/16 2:52
25648	2020/2/16	G4630               	471	1169	2020/2/16 19:40	2020/2/17 2:52
25649	2020/2/17	G4630               	471	1169	2020/2/17 19:40	2020/2/18 2:52
25650	2020/2/18	G4630               	471	1169	2020/2/18 19:40	2020/2/19 2:52
25651	2020/2/19	G4630               	471	1169	2020/2/19 19:40	2020/2/20 2:52
25652	2020/2/20	G4630               	471	1169	2020/2/20 19:40	2020/2/21 2:52
25653	2020/2/21	G4630               	471	1169	2020/2/21 19:40	2020/2/22 2:52
25654	2020/2/22	G4630               	471	1169	2020/2/22 19:40	2020/2/23 2:52
25655	2020/2/23	G4630               	471	1169	2020/2/23 19:40	2020/2/24 2:52
25656	2020/2/24	G4630               	471	1169	2020/2/24 19:40	2020/2/25 2:52
25657	2020/2/25	G4630               	471	1169	2020/2/25 19:40	2020/2/26 2:52
25658	2020/2/26	G4630               	471	1169	2020/2/26 19:40	2020/2/27 2:52
25659	2020/2/27	G4630               	471	1169	2020/2/27 19:40	2020/2/28 2:52
25660	2020/2/28	G4630               	471	1169	2020/2/28 19:40	2020/2/29 2:52
25661	2020/2/29	G4630               	471	1169	2020/2/29 19:40	2020/3/1 2:52
25662	2020/3/1	G4630               	471	1169	2020/3/1 19:40	2020/3/2 2:52
25663	2019/12/2	G4651               	1597	404	2019/12/2 3:10	2019/12/2 6:59
25664	2019/12/3	G4651               	1597	404	2019/12/3 3:10	2019/12/3 6:59
25665	2019/12/4	G4651               	1597	404	2019/12/4 3:10	2019/12/4 6:59
25666	2019/12/5	G4651               	1597	404	2019/12/5 3:10	2019/12/5 6:59
25667	2019/12/6	G4651               	1597	404	2019/12/6 3:10	2019/12/6 6:59
25668	2019/12/7	G4651               	1597	404	2019/12/7 3:10	2019/12/7 6:59
25669	2019/12/8	G4651               	1597	404	2019/12/8 3:10	2019/12/8 6:59
25670	2019/12/9	G4651               	1597	404	2019/12/9 3:10	2019/12/9 6:59
25671	2019/12/10	G4651               	1597	404	2019/12/10 3:10	2019/12/10 6:59
25672	2019/12/11	G4651               	1597	404	2019/12/11 3:10	2019/12/11 6:59
25673	2019/12/12	G4651               	1597	404	2019/12/12 3:10	2019/12/12 6:59
25674	2019/12/13	G4651               	1597	404	2019/12/13 3:10	2019/12/13 6:59
25675	2019/12/14	G4651               	1597	404	2019/12/14 3:10	2019/12/14 6:59
25676	2019/12/15	G4651               	1597	404	2019/12/15 3:10	2019/12/15 6:59
25677	2019/12/16	G4651               	1597	404	2019/12/16 3:10	2019/12/16 6:59
25678	2019/12/17	G4651               	1597	404	2019/12/17 3:10	2019/12/17 6:59
25679	2019/12/18	G4651               	1597	404	2019/12/18 3:10	2019/12/18 6:59
25680	2019/12/19	G4651               	1597	404	2019/12/19 3:10	2019/12/19 6:59
25681	2019/12/20	G4651               	1597	404	2019/12/20 3:10	2019/12/20 6:59
25682	2019/12/21	G4651               	1597	404	2019/12/21 3:10	2019/12/21 6:59
25683	2019/12/22	G4651               	1597	404	2019/12/22 3:10	2019/12/22 6:59
25684	2019/12/23	G4651               	1597	404	2019/12/23 3:10	2019/12/23 6:59
25685	2019/12/24	G4651               	1597	404	2019/12/24 3:10	2019/12/24 6:59
25686	2019/12/25	G4651               	1597	404	2019/12/25 3:10	2019/12/25 6:59
25687	2019/12/26	G4651               	1597	404	2019/12/26 3:10	2019/12/26 6:59
25688	2019/12/27	G4651               	1597	404	2019/12/27 3:10	2019/12/27 6:59
25689	2019/12/28	G4651               	1597	404	2019/12/28 3:10	2019/12/28 6:59
25690	2019/12/29	G4651               	1597	404	2019/12/29 3:10	2019/12/29 6:59
25691	2019/12/30	G4651               	1597	404	2019/12/30 3:10	2019/12/30 6:59
25692	2019/12/31	G4651               	1597	404	2019/12/31 3:10	2019/12/31 6:59
25693	2020/1/1	G4651               	1597	404	2020/1/1 3:10	2020/1/1 6:59
25694	2020/1/2	G4651               	1597	404	2020/1/2 3:10	2020/1/2 6:59
25695	2020/1/3	G4651               	1597	404	2020/1/3 3:10	2020/1/3 6:59
25696	2020/1/4	G4651               	1597	404	2020/1/4 3:10	2020/1/4 6:59
25697	2020/1/5	G4651               	1597	404	2020/1/5 3:10	2020/1/5 6:59
25698	2020/1/6	G4651               	1597	404	2020/1/6 3:10	2020/1/6 6:59
25699	2020/1/7	G4651               	1597	404	2020/1/7 3:10	2020/1/7 6:59
25700	2020/1/8	G4651               	1597	404	2020/1/8 3:10	2020/1/8 6:59
25701	2020/1/9	G4651               	1597	404	2020/1/9 3:10	2020/1/9 6:59
25702	2020/1/10	G4651               	1597	404	2020/1/10 3:10	2020/1/10 6:59
25703	2020/1/11	G4651               	1597	404	2020/1/11 3:10	2020/1/11 6:59
25704	2020/1/12	G4651               	1597	404	2020/1/12 3:10	2020/1/12 6:59
25705	2020/1/13	G4651               	1597	404	2020/1/13 3:10	2020/1/13 6:59
25706	2020/1/14	G4651               	1597	404	2020/1/14 3:10	2020/1/14 6:59
25707	2020/1/15	G4651               	1597	404	2020/1/15 3:10	2020/1/15 6:59
25708	2020/1/16	G4651               	1597	404	2020/1/16 3:10	2020/1/16 6:59
25709	2020/1/17	G4651               	1597	404	2020/1/17 3:10	2020/1/17 6:59
25710	2020/1/18	G4651               	1597	404	2020/1/18 3:10	2020/1/18 6:59
25711	2020/1/19	G4651               	1597	404	2020/1/19 3:10	2020/1/19 6:59
25712	2020/1/20	G4651               	1597	404	2020/1/20 3:10	2020/1/20 6:59
25713	2020/1/21	G4651               	1597	404	2020/1/21 3:10	2020/1/21 6:59
25714	2020/1/22	G4651               	1597	404	2020/1/22 3:10	2020/1/22 6:59
25715	2020/1/23	G4651               	1597	404	2020/1/23 3:10	2020/1/23 6:59
25716	2020/1/24	G4651               	1597	404	2020/1/24 3:10	2020/1/24 6:59
25717	2020/1/25	G4651               	1597	404	2020/1/25 3:10	2020/1/25 6:59
25718	2020/1/26	G4651               	1597	404	2020/1/26 3:10	2020/1/26 6:59
25719	2020/1/27	G4651               	1597	404	2020/1/27 3:10	2020/1/27 6:59
25720	2020/1/28	G4651               	1597	404	2020/1/28 3:10	2020/1/28 6:59
25721	2020/1/29	G4651               	1597	404	2020/1/29 3:10	2020/1/29 6:59
25722	2020/1/30	G4651               	1597	404	2020/1/30 3:10	2020/1/30 6:59
25723	2020/1/31	G4651               	1597	404	2020/1/31 3:10	2020/1/31 6:59
25724	2020/2/1	G4651               	1597	404	2020/2/1 3:10	2020/2/1 6:59
25725	2020/2/2	G4651               	1597	404	2020/2/2 3:10	2020/2/2 6:59
25726	2020/2/3	G4651               	1597	404	2020/2/3 3:10	2020/2/3 6:59
25727	2020/2/4	G4651               	1597	404	2020/2/4 3:10	2020/2/4 6:59
25728	2020/2/5	G4651               	1597	404	2020/2/5 3:10	2020/2/5 6:59
25729	2020/2/6	G4651               	1597	404	2020/2/6 3:10	2020/2/6 6:59
25730	2020/2/7	G4651               	1597	404	2020/2/7 3:10	2020/2/7 6:59
25731	2020/2/8	G4651               	1597	404	2020/2/8 3:10	2020/2/8 6:59
25732	2020/2/9	G4651               	1597	404	2020/2/9 3:10	2020/2/9 6:59
25733	2020/2/10	G4651               	1597	404	2020/2/10 3:10	2020/2/10 6:59
25734	2020/2/11	G4651               	1597	404	2020/2/11 3:10	2020/2/11 6:59
25735	2020/2/12	G4651               	1597	404	2020/2/12 3:10	2020/2/12 6:59
25736	2020/2/13	G4651               	1597	404	2020/2/13 3:10	2020/2/13 6:59
25737	2020/2/14	G4651               	1597	404	2020/2/14 3:10	2020/2/14 6:59
25738	2020/2/15	G4651               	1597	404	2020/2/15 3:10	2020/2/15 6:59
25739	2020/2/16	G4651               	1597	404	2020/2/16 3:10	2020/2/16 6:59
25740	2020/2/17	G4651               	1597	404	2020/2/17 3:10	2020/2/17 6:59
25741	2020/2/18	G4651               	1597	404	2020/2/18 3:10	2020/2/18 6:59
25742	2020/2/19	G4651               	1597	404	2020/2/19 3:10	2020/2/19 6:59
25743	2020/2/20	G4651               	1597	404	2020/2/20 3:10	2020/2/20 6:59
25744	2020/2/21	G4651               	1597	404	2020/2/21 3:10	2020/2/21 6:59
25745	2020/2/22	G4651               	1597	404	2020/2/22 3:10	2020/2/22 6:59
25746	2020/2/23	G4651               	1597	404	2020/2/23 3:10	2020/2/23 6:59
25747	2020/2/24	G4651               	1597	404	2020/2/24 3:10	2020/2/24 6:59
25748	2020/2/25	G4651               	1597	404	2020/2/25 3:10	2020/2/25 6:59
25749	2020/2/26	G4651               	1597	404	2020/2/26 3:10	2020/2/26 6:59
25750	2020/2/27	G4651               	1597	404	2020/2/27 3:10	2020/2/27 6:59
25751	2020/2/28	G4651               	1597	404	2020/2/28 3:10	2020/2/28 6:59
25752	2020/2/29	G4651               	1597	404	2020/2/29 3:10	2020/2/29 6:59
25753	2020/3/1	G4651               	1597	404	2020/3/1 3:10	2020/3/1 6:59
25754	2019/12/2	G4652               	404	1597	2019/12/2 21:35	2019/12/3 1:45
25755	2019/12/3	G4652               	404	1597	2019/12/3 21:35	2019/12/4 1:45
25756	2019/12/4	G4652               	404	1597	2019/12/4 21:35	2019/12/5 1:45
25757	2019/12/5	G4652               	404	1597	2019/12/5 21:35	2019/12/6 1:45
25758	2019/12/6	G4652               	404	1597	2019/12/6 21:35	2019/12/7 1:45
25759	2019/12/7	G4652               	404	1597	2019/12/7 21:35	2019/12/8 1:45
25760	2019/12/8	G4652               	404	1597	2019/12/8 21:35	2019/12/9 1:45
25761	2019/12/9	G4652               	404	1597	2019/12/9 21:35	2019/12/10 1:45
25762	2019/12/10	G4652               	404	1597	2019/12/10 21:35	2019/12/11 1:45
25763	2019/12/11	G4652               	404	1597	2019/12/11 21:35	2019/12/12 1:45
25764	2019/12/12	G4652               	404	1597	2019/12/12 21:35	2019/12/13 1:45
25765	2019/12/13	G4652               	404	1597	2019/12/13 21:35	2019/12/14 1:45
25766	2019/12/14	G4652               	404	1597	2019/12/14 21:35	2019/12/15 1:45
25767	2019/12/15	G4652               	404	1597	2019/12/15 21:35	2019/12/16 1:45
25768	2019/12/16	G4652               	404	1597	2019/12/16 21:35	2019/12/17 1:45
25769	2019/12/17	G4652               	404	1597	2019/12/17 21:35	2019/12/18 1:45
25770	2019/12/18	G4652               	404	1597	2019/12/18 21:35	2019/12/19 1:45
25771	2019/12/19	G4652               	404	1597	2019/12/19 21:35	2019/12/20 1:45
25772	2019/12/20	G4652               	404	1597	2019/12/20 21:35	2019/12/21 1:45
25773	2019/12/21	G4652               	404	1597	2019/12/21 21:35	2019/12/22 1:45
25774	2019/12/22	G4652               	404	1597	2019/12/22 21:35	2019/12/23 1:45
25775	2019/12/23	G4652               	404	1597	2019/12/23 21:35	2019/12/24 1:45
25776	2019/12/24	G4652               	404	1597	2019/12/24 21:35	2019/12/25 1:45
25777	2019/12/25	G4652               	404	1597	2019/12/25 21:35	2019/12/26 1:45
25778	2019/12/26	G4652               	404	1597	2019/12/26 21:35	2019/12/27 1:45
25779	2019/12/27	G4652               	404	1597	2019/12/27 21:35	2019/12/28 1:45
25780	2019/12/28	G4652               	404	1597	2019/12/28 21:35	2019/12/29 1:45
25781	2019/12/29	G4652               	404	1597	2019/12/29 21:35	2019/12/30 1:45
25782	2019/12/30	G4652               	404	1597	2019/12/30 21:35	2019/12/31 1:45
25783	2019/12/31	G4652               	404	1597	2019/12/31 21:35	2020/1/1 1:45
25784	2020/1/1	G4652               	404	1597	2020/1/1 21:35	2020/1/2 1:45
25785	2020/1/2	G4652               	404	1597	2020/1/2 21:35	2020/1/3 1:45
25786	2020/1/3	G4652               	404	1597	2020/1/3 21:35	2020/1/4 1:45
25787	2020/1/4	G4652               	404	1597	2020/1/4 21:35	2020/1/5 1:45
25788	2020/1/5	G4652               	404	1597	2020/1/5 21:35	2020/1/6 1:45
25789	2020/1/6	G4652               	404	1597	2020/1/6 21:35	2020/1/7 1:45
25790	2020/1/7	G4652               	404	1597	2020/1/7 21:35	2020/1/8 1:45
25791	2020/1/8	G4652               	404	1597	2020/1/8 21:35	2020/1/9 1:45
25792	2020/1/9	G4652               	404	1597	2020/1/9 21:35	2020/1/10 1:45
25793	2020/1/10	G4652               	404	1597	2020/1/10 21:35	2020/1/11 1:45
25794	2020/1/11	G4652               	404	1597	2020/1/11 21:35	2020/1/12 1:45
25795	2020/1/12	G4652               	404	1597	2020/1/12 21:35	2020/1/13 1:45
25796	2020/1/13	G4652               	404	1597	2020/1/13 21:35	2020/1/14 1:45
25797	2020/1/14	G4652               	404	1597	2020/1/14 21:35	2020/1/15 1:45
25798	2020/1/15	G4652               	404	1597	2020/1/15 21:35	2020/1/16 1:45
25799	2020/1/16	G4652               	404	1597	2020/1/16 21:35	2020/1/17 1:45
25800	2020/1/17	G4652               	404	1597	2020/1/17 21:35	2020/1/18 1:45
25801	2020/1/18	G4652               	404	1597	2020/1/18 21:35	2020/1/19 1:45
25802	2020/1/19	G4652               	404	1597	2020/1/19 21:35	2020/1/20 1:45
25803	2020/1/20	G4652               	404	1597	2020/1/20 21:35	2020/1/21 1:45
25804	2020/1/21	G4652               	404	1597	2020/1/21 21:35	2020/1/22 1:45
25805	2020/1/22	G4652               	404	1597	2020/1/22 21:35	2020/1/23 1:45
25806	2020/1/23	G4652               	404	1597	2020/1/23 21:35	2020/1/24 1:45
25807	2020/1/24	G4652               	404	1597	2020/1/24 21:35	2020/1/25 1:45
25808	2020/1/25	G4652               	404	1597	2020/1/25 21:35	2020/1/26 1:45
25809	2020/1/26	G4652               	404	1597	2020/1/26 21:35	2020/1/27 1:45
25810	2020/1/27	G4652               	404	1597	2020/1/27 21:35	2020/1/28 1:45
25811	2020/1/28	G4652               	404	1597	2020/1/28 21:35	2020/1/29 1:45
25812	2020/1/29	G4652               	404	1597	2020/1/29 21:35	2020/1/30 1:45
25813	2020/1/30	G4652               	404	1597	2020/1/30 21:35	2020/1/31 1:45
25814	2020/1/31	G4652               	404	1597	2020/1/31 21:35	2020/2/1 1:45
25815	2020/2/1	G4652               	404	1597	2020/2/1 21:35	2020/2/2 1:45
25816	2020/2/2	G4652               	404	1597	2020/2/2 21:35	2020/2/3 1:45
25817	2020/2/3	G4652               	404	1597	2020/2/3 21:35	2020/2/4 1:45
25818	2020/2/4	G4652               	404	1597	2020/2/4 21:35	2020/2/5 1:45
25819	2020/2/5	G4652               	404	1597	2020/2/5 21:35	2020/2/6 1:45
25820	2020/2/6	G4652               	404	1597	2020/2/6 21:35	2020/2/7 1:45
25821	2020/2/7	G4652               	404	1597	2020/2/7 21:35	2020/2/8 1:45
25822	2020/2/8	G4652               	404	1597	2020/2/8 21:35	2020/2/9 1:45
25823	2020/2/9	G4652               	404	1597	2020/2/9 21:35	2020/2/10 1:45
25824	2020/2/10	G4652               	404	1597	2020/2/10 21:35	2020/2/11 1:45
25825	2020/2/11	G4652               	404	1597	2020/2/11 21:35	2020/2/12 1:45
25826	2020/2/12	G4652               	404	1597	2020/2/12 21:35	2020/2/13 1:45
25827	2020/2/13	G4652               	404	1597	2020/2/13 21:35	2020/2/14 1:45
25828	2020/2/14	G4652               	404	1597	2020/2/14 21:35	2020/2/15 1:45
25829	2020/2/15	G4652               	404	1597	2020/2/15 21:35	2020/2/16 1:45
25830	2020/2/16	G4652               	404	1597	2020/2/16 21:35	2020/2/17 1:45
25831	2020/2/17	G4652               	404	1597	2020/2/17 21:35	2020/2/18 1:45
25832	2020/2/18	G4652               	404	1597	2020/2/18 21:35	2020/2/19 1:45
25833	2020/2/19	G4652               	404	1597	2020/2/19 21:35	2020/2/20 1:45
25834	2020/2/20	G4652               	404	1597	2020/2/20 21:35	2020/2/21 1:45
25835	2020/2/21	G4652               	404	1597	2020/2/21 21:35	2020/2/22 1:45
25836	2020/2/22	G4652               	404	1597	2020/2/22 21:35	2020/2/23 1:45
25837	2020/2/23	G4652               	404	1597	2020/2/23 21:35	2020/2/24 1:45
25838	2020/2/24	G4652               	404	1597	2020/2/24 21:35	2020/2/25 1:45
25839	2020/2/25	G4652               	404	1597	2020/2/25 21:35	2020/2/26 1:45
25840	2020/2/26	G4652               	404	1597	2020/2/26 21:35	2020/2/27 1:45
25841	2020/2/27	G4652               	404	1597	2020/2/27 21:35	2020/2/28 1:45
25842	2020/2/28	G4652               	404	1597	2020/2/28 21:35	2020/2/29 1:45
25843	2020/2/29	G4652               	404	1597	2020/2/29 21:35	2020/3/1 1:45
25844	2020/3/1	G4652               	404	1597	2020/3/1 21:35	2020/3/2 1:45
25845	2019/12/2	G4653               	1597	404	2019/12/2 20:05	2019/12/3 0:20
25846	2019/12/3	G4653               	1597	404	2019/12/3 20:05	2019/12/4 0:20
25847	2019/12/4	G4653               	1597	404	2019/12/4 20:05	2019/12/5 0:20
25848	2019/12/5	G4653               	1597	404	2019/12/5 20:05	2019/12/6 0:20
25849	2019/12/6	G4653               	1597	404	2019/12/6 20:05	2019/12/7 0:20
25850	2019/12/7	G4653               	1597	404	2019/12/7 20:05	2019/12/8 0:20
25851	2019/12/8	G4653               	1597	404	2019/12/8 20:05	2019/12/9 0:20
25852	2019/12/9	G4653               	1597	404	2019/12/9 20:05	2019/12/10 0:20
25853	2019/12/10	G4653               	1597	404	2019/12/10 20:05	2019/12/11 0:20
25854	2019/12/11	G4653               	1597	404	2019/12/11 20:05	2019/12/12 0:20
25855	2019/12/12	G4653               	1597	404	2019/12/12 20:05	2019/12/13 0:20
